region,settlement,year,assets,assets_depreciation,assets_exhausted,assets_new,invest_budg,invest_fed,investment,wage,workers
Липецкая область,Липецк,2013,458131.2,53.0,13.5,81840.7,11.0,4.5,25470.3,27941.5,154.2
Липецкая область,Липецк,2014,545040.6,53.8,14.0,58949.2,13.4,5.9,28817.2,30082.8,151.4
Липецкая область,Липецк,2015,569189.6,57.6,16.3,26246.3,14.3,6.0,30782.6,31764.7,146.7
Липецкая область,Липецк,2016,618334.9,62.2,19.1,25171.2,9.4,2.8,35768.1,33713.5,139.8
Липецкая область,Липецк,2017,644853.1,63.8,24.0,33558.2,9.2,3.0,33671.8,36194.5,134.4
Липецкая область,Липецк,2018,663613.7,65.8,27.3,24258.4,10.0,4.6,40208.9,39817.2,135.0
Липецкая область,Липецк,2019,703631.3,66.4,31.6,36042.5,9.2,3.5,62198.4,43661.2,134.6
Липецкая область,Елец,2008,23807.486,28.3,5.0,,7.4,3.3,1827.5,11420.7,37.1
Липецкая область,Елец,2009,28607.825,28.3,4.3,,7.8,4.8,1418.1,12480.8,34.0
Липецкая область,Елец,2010,29821.2,32.5,5.4,1045.3,9.9,1.3,1486.1,13680.6,31.2
Липецкая область,Елец,2011,32383.3,35.3,8.1,1864.3,16.1,5.4,2188.7,15108.6,28.9
Липецкая область,Елец,2012,35408.8,37.3,8.6,2913.0,11.9,4.6,2374.9,17440.5,29.1
Липецкая область,Елец,2013,39055.1,38.6,8.4,3237.0,20.2,13.2,3489.0,20084.9,28.7
Липецкая область,Елец,2014,45391.6,40.9,7.7,4148.1,9.1,4.1,5069.6,21706.2,28.0
Липецкая область,Елец,2015,48281.8,43.0,7.9,3695.6,24.8,20.8,4855.4,23093.7,26.8
Липецкая область,Елец,2016,43270.1,46.3,11.8,2035.4,5.5,2.2,5085.1,24833.8,26.0
Липецкая область,Елец,2017,48465.1,46.4,12.9,3829.4,4.4,0.7,3315.4,26744.5,25.3
Липецкая область,Елец,2018,54921.6,41.7,11.3,6751.1,5.3,1.4,3192.5,29496.0,24.6
Липецкая область,Елец,2019,52325.2,48.3,14.4,3472.9,24.0,2.7,2601.2,31720.3,24.1
Магаданская область,Магадан,2008,62154.534,57.2,29.0,,68.1,44.9,3066.4,30709.1,35.2
Магаданская область,Магадан,2009,68381.001,54.3,18.2,,48.9,24.8,2897.9,35007.9,35.3
Магаданская область,Магадан,2010,69475.1,55.2,27.5,4798.1,54.3,29.4,3408.1,38830.5,34.7
Магаданская область,Магадан,2011,75956.7,55.0,15.2,6401.5,58.3,42.8,4129.1,43781.1,34.7
Магаданская область,Магадан,2012,101288.5,46.3,18.4,13696.3,48.0,24.9,4108.9,51681.6,34.3
Магаданская область,Магадан,2013,138237.4,33.5,7.9,35463.6,53.9,29.7,4606.0,60522.1,34.6
Магаданская область,Магадан,2014,144582.0,39.7,5.0,13492.6,38.3,16.2,4293.7,66151.8,34.3
Магаданская область,Магадан,2015,164279.8,40.4,4.7,9462.2,14.3,7.7,4909.9,68151.2,33.4
Магаданская область,Магадан,2016,183892.0,39.8,12.1,21869.1,28.8,20.4,5542.3,72281.9,32.9
Магаданская область,Магадан,2017,191052.9,41.4,12.2,10809.7,34.2,27.2,5191.8,79539.3,32.1
Магаданская область,Магадан,2018,202671.5,41.3,15.0,14225.5,43.1,9.5,5442.4,88663.1,31.4
Магаданская область,Магадан,2019,229026.7,39.4,13.6,26982.0,35.4,23.6,4797.5,97597.8,29.7
Московская область,Сергиев Посад,2008,13252.0,45.8,13.8,,51.1,32.2,980.1,17907.0,28.6
Московская область,Сергиев Посад,2009,14308.0,49.0,22.5,,17.9,17.1,585.2,18897.0,27.2
Московская область,Сергиев Посад,2010,18463.0,53.1,22.5,2813.0,24.4,3.8,1081.9,21395.0,28.2
Московская область,Сергиев Посад,2011,21898.0,48.6,19.1,4445.0,25.1,18.6,1066.6,23800.0,27.2
Московская область,Сергиев Посад,2012,22348.5,45.7,17.8,3971.8,28.8,18.1,1162.8,29087.0,25.9
